complex_id,exhaustiveness,box_size,num_modes_per_run,seed,input_index,num_inputs,inputs_complete,elapsed_seconds,timing_found,log_path
A71EV2A-x3193a,32,25,8,1370180479,5,5,True,16.002,True,A71EV2A-x3193a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3193a_5.log
A71EV2A-x3193a,32,25,40,1370180479,1,1,True,16.723,True,A71EV2A-x3193a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3193a_1.log
A71EV2A-x3193a,32,25,40,1449838082,1,1,True,16.343,True,A71EV2A-x3193a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3193a_1.log
A71EV2A-x3193a,32,25,40,1832854922,1,1,True,14.859,True,A71EV2A-x3193a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3193a_1.log
A71EV2A-x3193a,32,25,40,1880307061,1,1,True,17.311,True,A71EV2A-x3193a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3193a_1.log
A71EV2A-x3193a,32,25,40,2012026466,1,1,True,16.093,True,A71EV2A-x3193a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3193a_1.log
A71EV2A-x3194a,8,25,8,1370180479,1,5,True,9.395,True,A71EV2A-x3194a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_1.log
A71EV2A-x3194a,8,25,8,1370180479,2,5,True,9.378,True,A71EV2A-x3194a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_2.log
A71EV2A-x3194a,8,25,8,1370180479,3,5,True,8.905,True,A71EV2A-x3194a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_3.log
A71EV2A-x3194a,8,25,8,1370180479,4,5,True,10.092,True,A71EV2A-x3194a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_4.log
A71EV2A-x3194a,8,25,8,1370180479,5,5,True,10.439,True,A71EV2A-x3194a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_5.log
A71EV2A-x3194a,8,25,40,1370180479,1,1,True,9.654,True,A71EV2A-x3194a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3194a_1.log
A71EV2A-x3194a,8,25,40,1449838082,1,1,True,7.808,True,A71EV2A-x3194a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3194a_1.log
A71EV2A-x3194a,8,25,40,1832854922,1,1,True,7.618,True,A71EV2A-x3194a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3194a_1.log
A71EV2A-x3194a,8,25,40,1880307061,1,1,True,7.501,True,A71EV2A-x3194a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3194a_1.log
A71EV2A-x3194a,8,25,40,2012026466,1,1,True,7.466,True,A71EV2A-x3194a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3194a_1.log
A71EV2A-x3194a,16,25,8,1370180479,1,5,True,10.594,True,A71EV2A-x3194a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_1.log
A71EV2A-x3194a,16,25,8,1370180479,2,5,True,11.103,True,A71EV2A-x3194a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_2.log
A71EV2A-x3194a,16,25,8,1370180479,3,5,True,10.84,True,A71EV2A-x3194a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_3.log
A71EV2A-x3194a,16,25,8,1370180479,4,5,True,10.627,True,A71EV2A-x3194a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_4.log
A71EV2A-x3194a,16,25,8,1370180479,5,5,True,10.59,True,A71EV2A-x3194a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_5.log
A71EV2A-x3194a,16,25,40,1370180479,1,1,True,11.129,True,A71EV2A-x3194a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3194a_1.log
A71EV2A-x3194a,16,25,40,1449838082,1,1,True,11.964,True,A71EV2A-x3194a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3194a_1.log
A71EV2A-x3194a,16,25,40,1832854922,1,1,True,11.105,True,A71EV2A-x3194a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3194a_1.log
A71EV2A-x3194a,16,25,40,1880307061,1,1,True,10.756,True,A71EV2A-x3194a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3194a_1.log
A71EV2A-x3194a,16,25,40,2012026466,1,1,True,10.613,True,A71EV2A-x3194a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3194a_1.log
A71EV2A-x3194a,32,25,8,1370180479,1,5,True,15.386,True,A71EV2A-x3194a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_1.log
A71EV2A-x3194a,32,25,8,1370180479,2,5,True,15.151,True,A71EV2A-x3194a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_2.log
A71EV2A-x3194a,32,25,8,1370180479,3,5,True,15.143,True,A71EV2A-x3194a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_3.log
A71EV2A-x3194a,32,25,8,1370180479,4,5,True,15.515,True,A71EV2A-x3194a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_4.log
A71EV2A-x3194a,32,25,8,1370180479,5,5,True,15.199,True,A71EV2A-x3194a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3194a_5.log
A71EV2A-x3194a,32,25,40,1370180479,1,1,True,15.9,True,A71EV2A-x3194a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3194a_1.log
A71EV2A-x3194a,32,25,40,1449838082,1,1,True,15.919,True,A71EV2A-x3194a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3194a_1.log
A71EV2A-x3194a,32,25,40,1832854922,1,1,True,14.19,True,A71EV2A-x3194a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3194a_1.log
A71EV2A-x3194a,32,25,40,1880307061,1,1,True,16.299,True,A71EV2A-x3194a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3194a_1.log
A71EV2A-x3194a,32,25,40,2012026466,1,1,True,15.312,True,A71EV2A-x3194a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3194a_1.log
A71EV2A-x3201a,8,25,8,1370180479,1,5,True,9.397,True,A71EV2A-x3201a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_1.log
A71EV2A-x3201a,8,25,8,1370180479,2,5,True,10.734,True,A71EV2A-x3201a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_2.log
A71EV2A-x3201a,8,25,8,1370180479,3,5,True,11.63,True,A71EV2A-x3201a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_3.log
A71EV2A-x3201a,8,25,8,1370180479,4,5,True,9.806,True,A71EV2A-x3201a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_4.log
A71EV2A-x3201a,8,25,8,1370180479,5,5,True,9.042,True,A71EV2A-x3201a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_5.log
A71EV2A-x3201a,8,25,40,1370180479,1,1,True,10.004,True,A71EV2A-x3201a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3201a_1.log
A71EV2A-x3201a,8,25,40,1449838082,1,1,True,8.176,True,A71EV2A-x3201a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3201a_1.log
A71EV2A-x3201a,8,25,40,1832854922,1,1,True,8.006,True,A71EV2A-x3201a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3201a_1.log
A71EV2A-x3201a,8,25,40,1880307061,1,1,True,8.075,True,A71EV2A-x3201a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3201a_1.log
A71EV2A-x3201a,8,25,40,2012026466,1,1,True,8.071,True,A71EV2A-x3201a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3201a_1.log
A71EV2A-x3201a,16,25,8,1370180479,1,5,True,11.728,True,A71EV2A-x3201a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_1.log
A71EV2A-x3201a,16,25,8,1370180479,2,5,True,11.833,True,A71EV2A-x3201a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_2.log
A71EV2A-x3201a,16,25,8,1370180479,3,5,True,12.144,True,A71EV2A-x3201a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_3.log
A71EV2A-x3201a,16,25,8,1370180479,4,5,True,11.698,True,A71EV2A-x3201a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_4.log
A71EV2A-x3201a,16,25,8,1370180479,5,5,True,11.553,True,A71EV2A-x3201a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_5.log
A71EV2A-x3201a,16,25,40,1370180479,1,1,True,12.492,True,A71EV2A-x3201a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3201a_1.log
A71EV2A-x3201a,16,25,40,1449838082,1,1,True,12.741,True,A71EV2A-x3201a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3201a_1.log
A71EV2A-x3201a,16,25,40,1832854922,1,1,True,12.824,True,A71EV2A-x3201a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3201a_1.log
A71EV2A-x3201a,16,25,40,1880307061,1,1,True,12.759,True,A71EV2A-x3201a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3201a_1.log
A71EV2A-x3201a,16,25,40,2012026466,1,1,True,12.115,True,A71EV2A-x3201a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3201a_1.log
A71EV2A-x3201a,32,25,8,1370180479,1,5,True,17.081,True,A71EV2A-x3201a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_1.log
A71EV2A-x3201a,32,25,8,1370180479,2,5,True,17.174,True,A71EV2A-x3201a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_2.log
A71EV2A-x3201a,32,25,8,1370180479,3,5,True,17.03,True,A71EV2A-x3201a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_3.log
A71EV2A-x3201a,32,25,8,1370180479,4,5,True,16.439,True,A71EV2A-x3201a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_4.log
A71EV2A-x3201a,32,25,8,1370180479,5,5,True,16.563,True,A71EV2A-x3201a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3201a_5.log
A71EV2A-x3201a,32,25,40,1370180479,1,1,True,18.124,True,A71EV2A-x3201a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3201a_1.log
A71EV2A-x3201a,32,25,40,1449838082,1,1,True,17.694,True,A71EV2A-x3201a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3201a_1.log
A71EV2A-x3201a,32,25,40,1832854922,1,1,True,16.335,True,A71EV2A-x3201a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3201a_1.log
A71EV2A-x3201a,32,25,40,1880307061,1,1,True,20.902,True,A71EV2A-x3201a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3201a_1.log
A71EV2A-x3201a,32,25,40,2012026466,1,1,True,17.899,True,A71EV2A-x3201a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3201a_1.log
A71EV2A-x3207a,8,25,8,1370180479,1,5,True,9.925,True,A71EV2A-x3207a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_1.log
A71EV2A-x3207a,8,25,8,1370180479,2,5,True,9.116,True,A71EV2A-x3207a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_2.log
A71EV2A-x3207a,8,25,8,1370180479,3,5,True,10.234,True,A71EV2A-x3207a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_3.log
A71EV2A-x3207a,8,25,8,1370180479,4,5,True,9.522,True,A71EV2A-x3207a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_4.log
A71EV2A-x3207a,8,25,8,1370180479,5,5,True,9.183,True,A71EV2A-x3207a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_5.log
A71EV2A-x3207a,8,25,40,1370180479,1,1,True,9.48,True,A71EV2A-x3207a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3207a_1.log
A71EV2A-x3207a,8,25,40,1449838082,1,1,True,7.732,True,A71EV2A-x3207a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3207a_1.log
A71EV2A-x3207a,8,25,40,1832854922,1,1,True,8.001,True,A71EV2A-x3207a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3207a_1.log
A71EV2A-x3207a,8,25,40,1880307061,1,1,True,7.75,True,A71EV2A-x3207a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3207a_1.log
A71EV2A-x3207a,8,25,40,2012026466,1,1,True,7.824,True,A71EV2A-x3207a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3207a_1.log
A71EV2A-x3207a,16,25,8,1370180479,1,5,True,11.208,True,A71EV2A-x3207a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_1.log
A71EV2A-x3207a,16,25,8,1370180479,2,5,True,11.412,True,A71EV2A-x3207a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_2.log
A71EV2A-x3207a,16,25,8,1370180479,3,5,True,11.478,True,A71EV2A-x3207a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_3.log
A71EV2A-x3207a,16,25,8,1370180479,4,5,True,11.25,True,A71EV2A-x3207a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_4.log
A71EV2A-x3207a,16,25,8,1370180479,5,5,True,11.221,True,A71EV2A-x3207a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_5.log
A71EV2A-x3207a,16,25,40,1370180479,1,1,True,11.737,True,A71EV2A-x3207a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3207a_1.log
A71EV2A-x3207a,16,25,40,1449838082,1,1,True,11.533,True,A71EV2A-x3207a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3207a_1.log
A71EV2A-x3207a,16,25,40,1832854922,1,1,True,12.124,True,A71EV2A-x3207a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3207a_1.log
A71EV2A-x3207a,16,25,40,1880307061,1,1,True,12.022,True,A71EV2A-x3207a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3207a_1.log
A71EV2A-x3207a,16,25,40,2012026466,1,1,True,11.363,True,A71EV2A-x3207a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3207a_1.log
A71EV2A-x3207a,32,25,8,1370180479,1,5,True,15.755,True,A71EV2A-x3207a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_1.log
A71EV2A-x3207a,32,25,8,1370180479,2,5,True,15.995,True,A71EV2A-x3207a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_2.log
A71EV2A-x3207a,32,25,8,1370180479,3,5,True,15.826,True,A71EV2A-x3207a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_3.log
A71EV2A-x3207a,32,25,8,1370180479,4,5,True,15.862,True,A71EV2A-x3207a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_4.log
A71EV2A-x3207a,32,25,8,1370180479,5,5,True,15.273,True,A71EV2A-x3207a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3207a_5.log
A71EV2A-x3207a,32,25,40,1370180479,1,1,True,17.407,True,A71EV2A-x3207a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3207a_1.log
A71EV2A-x3207a,32,25,40,1449838082,1,1,True,16.482,True,A71EV2A-x3207a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3207a_1.log
A71EV2A-x3207a,32,25,40,1832854922,1,1,True,15.038,True,A71EV2A-x3207a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3207a_1.log
A71EV2A-x3207a,32,25,40,1880307061,1,1,True,17.454,True,A71EV2A-x3207a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3207a_1.log
A71EV2A-x3207a,32,25,40,2012026466,1,1,True,16.109,True,A71EV2A-x3207a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3207a_1.log
A71EV2A-x3208a,8,25,8,1370180479,1,5,True,11.324,True,A71EV2A-x3208a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_1.log
A71EV2A-x3208a,8,25,8,1370180479,2,5,True,11.237,True,A71EV2A-x3208a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_2.log
A71EV2A-x3208a,8,25,8,1370180479,3,5,True,11.092,True,A71EV2A-x3208a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_3.log
A71EV2A-x3208a,8,25,8,1370180479,4,5,True,10.799,True,A71EV2A-x3208a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_4.log
A71EV2A-x3208a,8,25,8,1370180479,5,5,True,10.821,True,A71EV2A-x3208a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_5.log
A71EV2A-x3208a,8,25,40,1370180479,1,1,True,11.585,True,A71EV2A-x3208a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3208a_1.log
A71EV2A-x3208a,8,25,40,1449838082,1,1,True,8.865,True,A71EV2A-x3208a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3208a_1.log
A71EV2A-x3208a,8,25,40,1832854922,1,1,True,9.16,True,A71EV2A-x3208a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3208a_1.log
A71EV2A-x3208a,8,25,40,1880307061,1,1,True,8.917,True,A71EV2A-x3208a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3208a_1.log
A71EV2A-x3208a,8,25,40,2012026466,1,1,True,9.078,True,A71EV2A-x3208a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3208a_1.log
A71EV2A-x3208a,16,25,8,1370180479,1,5,True,14.092,True,A71EV2A-x3208a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_1.log
A71EV2A-x3208a,16,25,8,1370180479,2,5,True,14.132,True,A71EV2A-x3208a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_2.log
A71EV2A-x3208a,16,25,8,1370180479,3,5,True,14.037,True,A71EV2A-x3208a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_3.log
A71EV2A-x3208a,16,25,8,1370180479,4,5,True,13.613,True,A71EV2A-x3208a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_4.log
A71EV2A-x3208a,16,25,8,1370180479,5,5,True,13.708,True,A71EV2A-x3208a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_5.log
A71EV2A-x3208a,16,25,40,1370180479,1,1,True,14.336,True,A71EV2A-x3208a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3208a_1.log
A71EV2A-x3208a,16,25,40,1449838082,1,1,True,14.427,True,A71EV2A-x3208a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3208a_1.log
A71EV2A-x3208a,16,25,40,1832854922,1,1,True,14.157,True,A71EV2A-x3208a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3208a_1.log
A71EV2A-x3208a,16,25,40,1880307061,1,1,True,14.123,True,A71EV2A-x3208a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3208a_1.log
A71EV2A-x3208a,16,25,40,2012026466,1,1,True,14.16,True,A71EV2A-x3208a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3208a_1.log
A71EV2A-x3208a,32,25,8,1370180479,1,5,True,20.924,True,A71EV2A-x3208a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_1.log
A71EV2A-x3208a,32,25,8,1370180479,2,5,True,20.4,True,A71EV2A-x3208a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_2.log
A71EV2A-x3208a,32,25,8,1370180479,3,5,True,21.126,True,A71EV2A-x3208a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_3.log
A71EV2A-x3208a,32,25,8,1370180479,4,5,True,20.571,True,A71EV2A-x3208a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_4.log
A71EV2A-x3208a,32,25,8,1370180479,5,5,True,20.792,True,A71EV2A-x3208a/gnina/redock/exh_32_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3208a_5.log
A71EV2A-x3208a,32,25,40,1370180479,1,1,True,21.823,True,A71EV2A-x3208a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3208a_1.log
A71EV2A-x3208a,32,25,40,1449838082,1,1,True,21.573,True,A71EV2A-x3208a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3208a_1.log
A71EV2A-x3208a,32,25,40,1832854922,1,1,True,19.417,True,A71EV2A-x3208a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3208a_1.log
A71EV2A-x3208a,32,25,40,1880307061,1,1,True,22.633,True,A71EV2A-x3208a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3208a_1.log
A71EV2A-x3208a,32,25,40,2012026466,1,1,True,21.081,True,A71EV2A-x3208a/gnina/redock/exh_32_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3208a_1.log
A71EV2A-x3210a,8,25,8,1370180479,1,5,True,9.485,True,A71EV2A-x3210a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3210a_1.log
A71EV2A-x3210a,8,25,8,1370180479,2,5,True,10.461,True,A71EV2A-x3210a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3210a_2.log
A71EV2A-x3210a,8,25,8,1370180479,3,5,True,10.443,True,A71EV2A-x3210a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3210a_3.log
A71EV2A-x3210a,8,25,8,1370180479,4,5,True,9.505,True,A71EV2A-x3210a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3210a_4.log
A71EV2A-x3210a,8,25,8,1370180479,5,5,True,9.898,True,A71EV2A-x3210a/gnina/redock/exh_8_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3210a_5.log
A71EV2A-x3210a,8,25,40,1370180479,1,1,True,10.658,True,A71EV2A-x3210a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3210a_1.log
A71EV2A-x3210a,8,25,40,1449838082,1,1,True,8.02,True,A71EV2A-x3210a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3210a_1.log
A71EV2A-x3210a,8,25,40,1832854922,1,1,True,8.184,True,A71EV2A-x3210a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1832854922/A71EV2A-x3210a_1.log
A71EV2A-x3210a,8,25,40,1880307061,1,1,True,8.139,True,A71EV2A-x3210a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_1880307061/A71EV2A-x3210a_1.log
A71EV2A-x3210a,8,25,40,2012026466,1,1,True,8.589,True,A71EV2A-x3210a/gnina/redock/exh_8_boxsize_25_num-mode_40/seed_2012026466/A71EV2A-x3210a_1.log
A71EV2A-x3210a,16,25,8,1370180479,1,5,True,12.054,True,A71EV2A-x3210a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3210a_1.log
A71EV2A-x3210a,16,25,8,1370180479,2,5,True,11.772,True,A71EV2A-x3210a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3210a_2.log
A71EV2A-x3210a,16,25,8,1370180479,3,5,True,11.806,True,A71EV2A-x3210a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3210a_3.log
A71EV2A-x3210a,16,25,8,1370180479,4,5,True,11.571,True,A71EV2A-x3210a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3210a_4.log
A71EV2A-x3210a,16,25,8,1370180479,5,5,True,11.929,True,A71EV2A-x3210a/gnina/redock/exh_16_boxsize_25_num-mode_8/seed_1370180479/A71EV2A-x3210a_5.log
A71EV2A-x3210a,16,25,40,1370180479,1,1,True,12.416,True,A71EV2A-x3210a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1370180479/A71EV2A-x3210a_1.log
A71EV2A-x3210a,16,25,40,1449838082,1,1,True,12.565,True,A71EV2A-x3210a/gnina/redock/exh_16_boxsize_25_num-mode_40/seed_1449838082/A71EV2A-x3210a_1.log
